NlmUniqueID	BroadJournalHeading	
101234500	Jurisprudence	
101234500	Nursing	
8501421	Dentistry	
8501421	Forensic Sciences	
8501421	Jurisprudence	
0375370	Forensic Sciences	
0375370	Jurisprudence	
7505560	Forensic Sciences	
7505560	Jurisprudence	
9214933	Medicine	
0376571	General Surgery	
0376571	Pulmonary Medicine	
7804128	Ophthalmology	
7703703	Audiology	
7703703	General Surgery	
7703703	Otolaryngology	
7703703	Speech-Language Pathology	
0320134	Audiology	
0320134	General Surgery	
0320134	Otolaryngology	
0120644	General Surgery	
0120644	Otolaryngology	
101604797	Geriatrics	
101604797	Physiology	
8508399	Biology	
8508399	Medicine	
8508399	Toxicology	
7505605	Dentistry	
9425991	Psychology	
9430794	Gastroenterology	
8607909	Gastroenterology	
101479627	Gastroenterology	
101479627	Neoplasms	
9706084	Gastroenterology	
9706084	General Surgery	
101272825	Gastroenterology	
0165543	Microbiology	
8605834	Internal Medicine	
0375371	Microbiology	
9100530	Dentistry	
9100530	Orthodontics	
2985110R	Physiology	
2985111R	Psychology	
0077340	Virology	
100887298	Reproductive Medicine	
9815764	Genetics, Medical	
9815764	Molecular Biology	
2985113R	Genetics	
9206865	Genetics, Medical	
101304616	Genetics	
2983308R	Genetics, Medical	
2985112R	Behavioral Sciences	
2985112R	Genetics	
2985112R	Psychology	
101534770	Geriatrics	
101534770	Neoplasms	
101142169	Geriatrics	
101142169	Physical and Rehabilitation Medicine	
0255141	Geriatrics	
0255141	Psychiatry	
8805645	Geriatrics	
8805645	Neurology	
8805645	Psychiatry	
0374762	Geriatrics	
9502837	Geriatrics	
9508483	Geriatrics	
9508483	Psychology	
9508483	Social Sciences	
7510258	Geriatrics	
7510258	Nursing	
7903311	Geriatrics	
7903311	Social Sciences	
9300903	Ophthalmology	
101622459	Anti-Infective Agents	
101622459	Bacteriology	
101622459	Microbiology	
101578780	Health Services	
101578780	Public Health	
101674751	Neoplasms	
101521733	Education	
9437868	Physiology	
8917480	Dentistry	
0322206	Gynecology	
0322206	Obstetrics	
0322206	Reproductive Medicine	
101701588	Gynecology	
101701588	Obstetrics	
101701588	Reproductive Medicine	
101483150	Gynecology	
101483150	Neoplasms	
9000936	General Surgery	
9000936	Gynecology	
7609631	General Surgery	
7609631	Traumatology	
101688432	General Surgery	
8403839	General Surgery	
8403839	Traumatology	
101315820	General Surgery	
101315820	Traumatology	
8806591	Physical and Rehabilitation Medicine	
7507197	Dentistry	
9422688	Environmental Health	
8702552	Physical and Rehabilitation Medicine	
8702552	Traumatology	
100940562	Neurology	
100940562	Psychophysiology	
8403840	Education	
8403840	Health Services	
8403840	Public Health	
9204247	Health Services	
8800764	Hospitals	
9503024	Health Services	
9318489	Health Services	
9318489	Hospitals	
9318047	Health Services	
9318047	Hospitals	
9875249	Health Services	
9103800	Health Services	
9604100	Health Services	
9604100	Public Health	
8410622	Health Services	
8410622	Hospitals	
2985114R	Behavioral Sciences	
9501928	Health Services	
9501928	Hospitals	
100883816	Hospitals	
100883816	Jurisprudence	
100883816	Public Health	
101464667	Jurisprudence	
101464667	Public Health	
101179473	Health Services	
7609331	Health Services Research	
7609331	Jurisprudence	
7609331	Public Health	
100959228	Nutritional Sciences	
100959228	Public Health	
9703616	Psychology	
9604936	Health Services Research	
9604936	Public Health	
0103130	Behavioral Sciences	
9000937	Public Health	
9318490	Health Services	
9318490	Hospitals	
101528166	Biomedical Engineering	
101528166	Health Services	
9815773	Health Services	
9815773	Medical Informatics	
9803529	Health Services	
9803529	Hospitals	
8506548	Health Services	
8506548	Hospitals	
9202994	Health Services Research	
101735273	Health Services Research	
9504369	Health Services	
9305245	Health Services	
9305245	Hospitals	
9102703	Cardiology	
9102703	Pulmonary Medicine	
9102703	Transplantation	
8604172	Cardiology	
8604172	Transplantation	
9312096	Cardiology	
2985115R	Parasitology	
101468937	Hematology	
101468937	Neoplasms	
9306048	Hematology	
9306048	Transplantation	
100892915	Cell Biology	
100892915	Hematology	
101528587	Gastroenterology	
9431940	Gastroenterology	
9431940	General Surgery	
8503886	Gastroenterology	
8505239	Gastroenterology	
100888586	Complementary Therapies	
100888586	Drug Therapy	
0375373	Genetics	
0421521	Brain	
18020010R	Behavioral Sciences	
18020010R	History of Medicine	
0202503	Biology	
0202503	History of Medicine	
9609747	Dentistry	
9609747	History of Medicine	
00140360R	History of Medicine	
0413415	History of Medicine	
9441330	History of Medicine	
9441330	Neurology	
9815334	Histocytochemistry	
8003807	Histology	
8003807	Pathology	
101088049	Acquired Immunodeficiency Syndrome	
101088049	Therapeutics	
8506709	Nursing	
7502386	Behavioral Sciences	
1265125	Dentistry	
1265125	Hospitals	
8007166	Communicable Diseases	
8007166	Hospitals	
8708320	Health Services	
8708320	Hospitals	
101121477	Health Services	
101121477	Hospitals	
101271025	Hospitals	
100887419	Nursing	
100887419	Palliative Care	
17430410R	Dentistry	
101169627	Medicine	
0364267	Psychology	
0337330	Anthropology	
0337330	Biology	
9808008	Genetics, Medical	
8811625	Vascular Diseases	
8709498	Nursing	
8709498	Obstetrics	
7702659	Nutritional Sciences	
8904840	Nutritional Sciences	
0235700	Public Health	
9805755	Virology	
7602457	Psychiatry	
101589965	Neurology	
0375374	Public Health	
2985116R	Allergy and Immunology	
2985116R	Epidemiology	
2985116R	Microbiology	
8306882	Vascular Diseases	
8501422	Vascular Diseases	
101123500	Radiology	
101123500	Radiotherapy	
9508564	General Surgery	
9815654	Public Health	
101256527	Public Health	
101256527	Social Sciences	
8007167	Allergy and Immunology	
100963688	Allergy and Immunology	
0425125	Allergy and Immunology	
0425125	Genetics	
2985117R	Allergy and Immunology	
1305440	Allergy and Immunology	
1305440	Clinical Laboratory Techniques	
101627166	Allergy and Immunology	
7901853	Allergy and Immunology	
7901853	Pharmacology	
9706083	Allergy and Immunology	
9706083	Neoplasms	
9706083	Therapeutics	
9102704	Allergy and Immunology	
9102704	Neoplasms	
9102704	Pharmacology	
101620585	Neoplasms	
101620585	Therapeutics	
9418950	Allergy and Immunology	
9418950	Neoplasms	
9418950	Pharmacology	
101201960	Allergy and Immunology	
101201960	Toxicology	
8412594	Reproductive Medicine	
8610887	Biotechnology	
8610887	Microbiology	
9705544	Biotechnology	
9705544	Microbiology	
7505606	Dentistry	
7507202	Dentistry	
7505608	Medicine	
101255941	Dentistry	
101255941	Orthodontics	
8710631	Dentistry	
8502537	Dentistry	
7507203	Dentistry	
7505609	Dentistry	
7505610	Medicine	
17540400R	Dentistry	
0400026	Psychology	
7908424	Communicable Diseases	
9608375	Anti-Infective Agents	
9608375	Communicable Diseases	
9608375	Drug Therapy	
9608375	Microbiology	
101305410	Communicable Diseases	
0413675	Communicable Diseases	
101487384	Communicable Diseases	
101487384	Public Health	
9511967	Cardiology	
9511967	Vascular Diseases	
9306406	Neoplasms	
9306406	Therapeutics	
101124170	Nursing	
7910918	Metabolism	
101535747	Traumatology	
101469471	Allergy and Immunology	
101651620	Medical Informatics	
101651620	Primary Health Care	
7905788	Biochemistry	
2985080R	Zoology	
101096396	Zoology	
8401468	Health Services	
8401468	Medicine	
100888553	Dentistry	
101522982	Otolaryngology	
101478566	Acquired Immunodeficiency Syndrome	
9508185	Acquired Immunodeficiency Syndrome	
101185740	Acquired Immunodeficiency Syndrome	
101603896	Acquired Immunodeficiency Syndrome	
9015754	Ethics	
101714875	Ethics	
9875608	Dentistry	
7507208	General Surgery	
9318491	Chemistry, Clinical	
0346411	Medicine	
9503760	Neurology	
9503760	Psychology	
101234168	Nutritional Sciences	
101234168	Sports Medicine	
101503361	Computational Biology	
9918283075806676	Complementary Therapies	
101603118	Complementary Therapies	
101603118	Medicine	
101156357	Neurology	
101250502	Botany	
9610837	Psychiatry	
101229024	Psychiatry	
9206090	Psychiatry	
8610344	Critical Care	
9507088	Allergy and Immunology	
8100396	Allergy and Immunology	
8100396	Molecular Biology	
8904841	Internal Medicine	
8912975	Internal Medicine	
8700910	Social Sciences	
9205811	Health Services	
9708966	Cardiology	
8907826	Cardiology	
8804311	Nursing	
8917477	Cardiology	
0014067	Zoology	
0426720	Dermatology	
8809255	General Surgery	
9107858	Allergy and Immunology	
101524471	Dentistry	
9609059	Dermatology	
9501229	Medicine	
101624758	Medicine	
7507210	Medicine	
7507211	Dentistry	
0430304	Medicine	
101680867	Orthopedics	
101680867	Sports Medicine	
7507212	Gynecology	
7507212	Obstetrics	
7505612	Medicine	
7505613	Dentistry	
101137599	General Surgery	
101137599	Orthopedics	
101488689	Nursing	
8703518	Medicine	
9875594	Dentistry	
7505614	Dentistry	
7505615	Medicine	
7503078	Dentistry	
7505618	Medicine	
101558509	Clinical Laboratory Techniques	
0375375	Clinical Laboratory Techniques	
0375375	Medicine	
7610510	Nuclear Medicine	
7610510	Pharmacology	
7610510	Radiotherapy	
17830080R	Medicine	
9706293	General Surgery	
9109598	Gastroenterology	
9109598	General Surgery	
8706896	Otolaryngology	
7809663	Otolaryngology	
9208015	Therapeutics	
8812167	Dentistry	
8812167	Ethics	
8812167	Jurisprudence	
8918134	Jurisprudence	
8918134	Public Health	
9431853	Jurisprudence	
9315583	Ethics	
9315583	Jurisprudence	
9315583	Medicine	
0157312	Psychology	
8000151	Jurisprudence	
0367344	Jurisprudence	
9891002	Behavioral Sciences	
8405628	Allergy and Immunology	
9207303	Allergy and Immunology	
101254470	Behavioral Sciences	
101254470	Public Health	
8913460	Biochemistry	
9430888	Biochemistry	
0376606	Biochemistry	
9001952	Biochemistry	
8912687	Therapeutics	
8912687	Urology	
9110830	Technology	
9423871	Health Services	
9704963	Gynecology	
9878331	Dentistry	
9707935	Diagnostic Imaging	
9309764	Biochemistry	
9309764	Biology	
9309764	Diagnostic Imaging	
9105850	Diagnostic Imaging	
7505619	Medicine	
7707965	Vascular Diseases	
2985081R	Biology	
9601804	Neoplasms	
9433812	Physical and Rehabilitation Medicine	
9605854	Pharmacy	
101644425	Pharmacy	
8705942	Health Services	
7807107	Chiropractic	
7904614	Psychiatry	
7904614	Psychology	
7904614	Therapeutics	
9114162	Dentistry	
7503082	Dentistry	
9504818	Chemistry Techniques, Analytical	
101598493	Biochemistry	
101598493	Biotechnology	
101598493	Nanotechnology	
9013087	Biomedical Engineering	
9211288	Obstetrics	
9211288	Perinatology	
101136916	Obstetrics	
101136916	Perinatology	
7502105	Biology	
7502105	Statistics as Topic	
7511218	Dentistry	
0370036	General Surgery	
7503081	Dentistry	
101322406	Biomedical Engineering	
0372277	Anatomy	
0372277	Biochemistry	
7505566	Medicine	
7505620	Medicine	
7503083	Medicine	
7507216	Medicine	
9308895	General Surgery	
9308895	History of Medicine	
0161067	Medicine	
101293382	Medicine	
9716531	Chemistry	
101185239	History of Medicine	
9717112	Dentistry	
9717112	Medicine	
9892255	Health Services	
0375377	Education	
7702125	Biomedical Engineering	
7702125	Health Services Research	
7702125	Technology	
0375400	Zoology	
7902862	Biology	
7513619	Ethics	
9812512	Nutritional Sciences	
2985087R	Genetics, Medical	
8917478	Ethics	
101469340	Diagnostic Imaging	
101469340	Neoplasms	
101469340	Radiology	
101469694	Diagnostic Imaging	
101469694	Radiology	
100959882	Medical Informatics	
9716841	Medicine	
1263574	Technology	
0375352	Medicine	
101132728	Library Science	
101477617	Medicine	
2985084R	Medicine	
2985084R	Reproductive Medicine	
0224131	Microbiology	
7610512	Ethics	
8605494	Health Services	
0320626	Zoology	
101620352	Diagnostic Imaging	
101620352	Nuclear Medicine	
101620352	Radiology	
9433359	Epidemiology	
9433359	Public Health	
7503084	Medicine	
7806056	Medical Informatics	
101284598	Toxicology	
101128385	Diagnostic Imaging	
101709200	Vascular Diseases	
8605493	Microbiology	
7705876	Virology	
0211301	Molecular Biology	
0375401	Psychiatry	
0372300	Psychiatry	
9212352	Psychiatry	
9212352	Psychology	
0351035	Health Services	
9815374	Health Services	
9815374	Psychology	
9815374	Public Health	
18640710R	Dentistry	
7505621	Dentistry	
7503085	Dentistry	
9703165	Microbiology	
9431852	Biotechnology	
9431852	Microbiology	
100956211	Allergy and Immunology	
100956211	Microbiology	
8306883	Microbiology	
8500513	Pharmacy	
0204522	Diagnostic Imaging	
7512145	Biology	
7512145	Reproductive Medicine	
7512144	Biology	
7512144	Reproductive Medicine	
8005001	General Surgery	
0332155	Biophysics	
0332155	Physics	
8706313	Biophysics	
8706313	Physics	
100909407	Nursing	
100909407	Obstetrics	
100909407	Women's Health	
101235322	Gynecology	
7513940	Dentistry	
7505622	Medicine	
7503087	Dentistry	
8109497	Genetics	
8109497	Molecular Biology	
2985088R	Molecular Biology	
101503669	Molecular Biology	
0262322	Cardiology	
0262322	Cell Biology	
0262322	Molecular Biology	
8405005	Molecular Biology	
100893612	Molecular Biology	
8902617	Endocrinology	
8902617	Molecular Biology	
0360051	Molecular Biology	
9014762	Biotechnology	
9014762	Molecular Biology	
9716237	Molecular Biology	
101193653	Histocytochemistry	
9504370	Genetics, Medical	
9504370	Molecular Biology	
100892561	Biotechnology	
100892561	Microbiology	
100892561	Molecular Biology	
9806569	Molecular Biology	
9002991	Molecular Biology	
9002991	Neurology	
9004580	Molecular Biology	
0406125	Anatomy	
0236512	Physiology	
101771247	Pediatrics	
101771247	Perinatology	
0242260	Medicine	
8006298	Cell Biology	
8006298	Physiology	
101084496	Neurology	
101084496	Orthopedics	
101084496	Physiology	
0014162	Complementary Therapies	
9425651	Microbiology	
7505625	Dentistry	
0420021	Dentistry	
9875595	Dentistry	
0420022	Dentistry	
7507218	Nursing	
7609158	Education	
7609158	Nursing	
7901144	Education	
7901144	Nursing	
7809869	Dentistry	
101152208	Biotechnology	
101152208	Nanotechnology	
101088195	Nanotechnology	
101518405	Complementary Therapies	
7906882	Pharmacology	
9208016	Toxicology	
0330010	Anesthesiology	
0330010	Dentistry	
9883819	Dentistry	
8703519	Nursing	
8703519	Social Sciences	
7503089	Neoplasms	
9011255	Neoplasms	
101162515	Neoplasms	
7503090	Medicine	
7503091	Dentistry	
101152210	Medicine	
101468335	Perinatology	
101292936	Health Services Research	
9012268	Nephrology	
8502669	Nephrology	
8502669	Nursing	
0375402	Neurology	
0375402	Psychiatry	
101217933	Biomedical Engineering	
101217933	Neurology	
0337042	Neurology	
0337042	Physiology	
9702341	Neurology	
9702341	Physiology	
9002201	Neurology	
9002201	Physiology	
8914371	Neurology	
0425126	Neurology	
0425126	Physiology	
9104162	Neurology	
9104162	Transplantation	
9104161	Neurology	
9104161	Transplantation	
9613966	Acquired Immunodeficiency Syndrome	
9613966	Neurology	
0213640	Biology	
0213640	Neurology	
2985190R	Chemistry	
2985190R	Neurology	
0364620	Cell Biology	
0364620	Neurology	
101483832	Neurology	
101483832	Psychiatry	
8913461	Endocrinology	
8913461	Neurology	
101232233	Biomedical Engineering	
101232233	Neurology	
101232233	Physical and Rehabilitation Medicine	
8406473	Genetics, Medical	
8406473	Neurology	
9102705	Diagnostic Imaging	
9102705	Neurology	
101256586	Allergy and Immunology	
101256586	Neurology	
101256586	Pharmacology	
8109498	Allergy and Immunology	
8109498	Neurology	
8219171	Allergy and Immunology	
8219171	Neurology	
101222974	Neurology	
101517079	General Surgery	
101517079	Neurology	
0423161	Neurology	
2985191R	Neurology	
2985191R	Neurosurgery	
2985191R	Psychiatry	
101193365	Neurology	
101193365	Physical and Rehabilitation Medicine	
0375403	Neurology	
101580767	Neurosurgery	
101649948	Neurology	
8309335	Neoplasms	
8309335	Neurology	
9431308	Neurology	
9431308	Ophthalmology	
2985192R	Neurology	
2985192R	Pathology	
0375404	Neurology	
0375404	Physiology	
8911344	Neurology	
8911344	Psychiatry	
101468753	Neurology	
101468753	Psychology	
7705086	Neurology	
7705086	Radiology	
8102140	Neurology	
7905558	Neurology	
8603596	Neurology	
8603596	Neurosurgery	
8603596	Nursing	
7600111	Neurology	
0253357	Neurosurgery	
8910749	Anesthesiology	
8910749	Neurosurgery	
1300146	Neurosurgery	
1300146	Nursing	
101463759	Neurosurgery	
101463759	Pediatrics	
0432557	Neurosurgery	
101223545	Neurosurgery	
8811626	Neurology	
8811626	Traumatology	
9508123	Neurology	
9508123	Virology	
0337043	Endocrinology	
0337043	Neurology	
0101352	Pharmacology	
9878250	Dentistry	
7509209	Dentistry	
100935589	Medicine	
0103164	Nuclear Medicine	
9110209	Nuclear Medicine	
9423534	Cardiology	
0217410	Nuclear Medicine	
7708412	Nuclear Medicine	
0430303	Nuclear Medicine	
1263116	Nursing	
7806870	Nursing	
9200672	Nursing	
7705432	Education	
7705432	Nursing	
8605835	History of Medicine	
8605835	Nursing	
9306050	Nursing	
9318902	Nursing	
8703781	Nursing	
101128757	Nursing	
100911591	Nursing	
8601288	Nursing	
0365647	Nursing	
101603887	Nursing	
9809908	Nursing	
0404243	Nutritional Sciences	
9010081	Biochemistry	
9010081	Nutritional Sciences	
0246004	Nutritional Sciences	
101132622	Behavioral Sciences	
101132622	Education	
101132622	Nutritional Sciences	
8208739	Geriatrics	
8208739	Nutritional Sciences	
101558292	Geriatrics	
101558292	Nutritional Sciences	
100893366	Geriatrics	
100893366	Nutritional Sciences	
101590587	Nutritional Sciences	
0402640	Nutritional Sciences	
101299758	Genetics	
101299758	Nutritional Sciences	
101526295	Metabolism	
8309140	Gynecology	
8309140	Obstetrics	
9515066	Gynecology	
9515066	Obstetrics	
7512801	Gynecology	
7512801	Obstetrics	
