NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_oa_not_hybrid
8101177	The Malaysian journal of pathology	Malays J Pathol	Malaysia	Kuala Lumpur	Academy of Medicine of Malyasia, College of Pathologists	1978		Semiannual		0126-8635	0126-8635	eng	N	1982.0	Y	Y	IM	http://www.mjpath.org.my	Y	0126-8635																																										yes
18420390R	Le Mali médical	Mali Med	Mali	Bamako	Société médicale du Mali.	1963		Two no. a year	1993-0836	0464-7874	0464-7874	fre	N	2006.0	Y	Y	IM	http://malimedical.org/	Y	1993-0836																																										yes
9303583	Managed care (Langhorne, Pa.)	Manag Care	United States	Yardley, PA	MediMedia USA	1992		Monthly,		1062-3388	1062-3388	eng	N	1994.0	Y	N	H		Y	1062-3388																																										yes
101530278	McGill journal of law and health : MJLH = Revue de droit et santé de McGill : RDSM	McGill J Law Health	Canada	Montréal	[Faculty of Law, McGill University]	2008		Two no. a year,	1920-4833	1920-4825	1920-4825	eng	N	2020.0	Y	Y	IM	https://mjlh.mcgill.ca/	Y	1920-4833																																										yes
101522608	MD advisor : a journal for New Jersey medical community	MD Advis	United States	Lawrenceville, NJ	MDAdvantage Insurance Co. of New Jersey	2008		Quarterly	1947-3613	1937-0660	1937-0660	eng	N	2008.0	Y	Y	IM	https://www.mdadvantageonline.com/mdadvisor/	Y	1947-3613																																										yes
101635337	Medical archives (Sarajevo, Bosnia and Herzegovina)	Med Arch	Bosnia and Herzegovina	Sarajevo, Bosnia and Herzegovina	Academy of Medical Sciences of Bosnia and Herzegovina	2012		Bimonthly	1986-5961	0350-199X	0350-199X	eng	Y	2012.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/2579/	Y	1986-5961																																										yes
101772861	Medical journal (Fort Sam Houston, Tex.)	Med J (Ft Sam Houst Tex)	United States	Fort Sam Houston, TX	Borden Institute, US Army Medical Center of Excellence	2020		Quarterly	2694-3611	2694-3581	2694-3581	eng	Y	2020.0	Y	Y	IM	https://medcoe.army.mil/the-medical-journal-archive	Y	2694-3611																																										yes
0400714	The Medical journal of Australia	Med J Aust	Australia	Pyrmont, NSW	Australasian Medical Publishing Co.	1914		Twenty three no. a year,	1326-5377	0025-729X	0025-729X	eng	N	1965.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/13265377	Y	1326-5377																																										yes
0361547	The Medical journal of Malaysia	Med J Malaysia	Malaysia	Kuala Lumpur	Malaysian Medical Association	1972		Quarterly		0300-5283	0300-5283	eng	N	1972.0	Y	Y	IM	http://www.e-mjm.org/	Y	0300-5283																																										yes
0401176	La Medicina del lavoro	Med Lav	Italy	Fidenza	Mattioli 1885	1925		Bimonthly	2532-1080	0025-7818	0025-7818	ita	N	1963.0	Y	N	IM		Y	2532-1080																																										yes
2985240R	The Medical letter on drugs and therapeutics	Med Lett Drugs Ther	United States	New Rochelle, NY	The Medical Letter	1959		Biweekly	1523-2859	0025-732X	0025-732X	eng	N	1965.0	Y	Y	IM	http://secure.medicalletter.org	Y	1523-2859																																										yes
101562838	Medical mycology journal	Med Mycol J	Japan	Tōkyō	Nihon ishinkin Gakkai	2011		Quarterly	1882-0476	2185-6486		eng	Y	2011.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/mmj	Y	1882-0476																																										yes
101231694	Medicina oral, patología oral y cirugía bucal	Med Oral Patol Oral Cir Bucal	Spain	Valencia, España	Medicina Oral S.L.	2004		Six no. a year,	1698-6946	1698-4447	1698-4447	eng	Y	2004.0	Y	Y	IM	http://www.medicinaoral.com/volu.htm	Y	1698-6946																																										yes
9416269	Medical problems of performing artists	Med Probl Perform Art	United States	Naberth, Pa	Science & Medicine	1986		Quarterly	1938-2766	0885-1158	0885-1158	eng	N	2010.0	Y	N	IM		Y	1938-2766																																										yes
9609063	Medical science monitor : international medical journal of experimental and clinical research	Med Sci Monit	United States	Smithtown, NY	International Scientific Information, Inc.	1995		Monthly,	1643-3750	1234-1010	1234-1010	eng	N	2000.0	Y	Y	IM	http://www.medscimonit.com/	Y	1643-3750																																										yes
101597444	Medical science monitor basic research	Med Sci Monit Basic Res	United States	Smithtown, NY	International Scientific Information, Inc.	2013			2325-4416	2325-4394	2325-4394	eng	Y	2013.0	Y	Y	IM	http://www.basic.medscimonit.com/	Y	2325-4416																																										yes
8402440	Medicine and sport science	Med Sport Sci	Switzerland	Basel ; New York	Karger	1984		Irregular	1662-2812	0254-5020	0076-6070	eng	N	2005.0	Y	Y	IM	http://www.karger.com/mspsc	Y	1662-2812																																										yes
101522985	Medical ultrasonography	Med Ultrason	Romania	Cluj, Romania	Iuliu Haţieganu Medical Pub. House	2008		Quarterly	2066-8643	1844-4172	1844-4172	eng	N	2010.0	Y	Y	IM	https://www.medultrason.ro/medultrason/index.php/medultrason	Y	2066-8643																																										yes
100964771	MEDICC review	MEDICC Rev	United States	Decatur, GA	MEDICC	1999		Quarterly,	1527-3172	1555-7960	1527-3172	eng	N	2010.0	Y	Y	IM	https://mediccreview.org/	Y	1527-3172																																										yes
0204271	Medicina	Medicina (B Aires)	Argentina	Buenos Aires	Fundación Revista Medicina (Buenos Aires)	1940		Bimonthly	1669-9106	0025-7680	0025-7680	spa	N	1965.0	Y	Y	IM	http://www.scielo.org.ar/scielo.php?script=sci_issues&pid=0025-7680&lng=en&nrm=iso	Y	1669-9106																																										yes
7502619	Memórias do Instituto Oswaldo Cruz	Mem Inst Oswaldo Cruz	Brazil	Rio de Janeiro	Instituto Oswaldo Cruz	1909		Six no. a year,	1678-8060	0074-0276	0074-0276	eng	N	1964.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_serial&pid=0074-0276&lng=en&nrm=iso	Y	1678-8060																																										yes
101513478	Metal ions in life sciences	Met Ions Life Sci	Netherlands	Berlin, Germany	De Gruyter	2006			2041-9821	1559-0836	1559-0836	eng	N	2010.0	Y	N	IM		Y	2041-9821																																										yes
0373334	Methods in cell biology	Methods Cell Biol	United States	New York	Academic Press	1973		Irregular		0091-679X	0091-679X	eng	N	1973.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/0091679X	Y	0091-679X																																										yes
0212271	Methods in enzymology	Methods Enzymol	United States	New York	Academic Press.	1955		Irregular	1557-7988	0076-6879	0076-6879	eng	N	1972.0	Y	Y	IM	https://www.sciencedirect.com/science/bookseries/00766879/5	Y	1557-7988																																										yes
9214969	Methods in molecular biology (Clifton, N.J.)	Methods Mol Biol	United States	Totowa, NJ	Humana Press	1984		Irregular	1940-6029	1064-3745	1064-3745	eng	N	1993.0	Y	Y	IM	http://link.springer.com/bookseries/7651	Y	1940-6029																																										yes
9710937	Microbes and environments	Microbes Environ	Japan	[Tagajo?]	Japanese Society of Microbial Ecology	1996		Quarterly,	1347-4405	1342-6311	1342-6311	eng	N	2011.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jsme2	Y	1347-4405																																										yes
7503830	Mikrobiyoloji bülteni	Mikrobiyol Bul	Turkey	Ankara	Ankara Mikrobiyoloji Dernegi	1966		Quarterly		0374-9096	0374-9096	tur	N	1977.0	Y	N	IM		Y	0374-9096																																										yes
101776555	Minerva cardiology and angiology	Minerva Cardiol Angiol	Italy	Torino	Minerva medica	2021		Bimonthly	2724-5772	2724-5683	2724-5683	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-cardioangiologica/archive.php	Y	2724-5772																																										yes
101778009	Minerva dental and oral science	Minerva Dent Oral Sci	Italy	Torino	Edizioni Minerva Medica	2021		Bimonthly	2724-6337	2724-6329	2724-6329	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-stomatologica/archive.php	Y	2724-6337																																										yes
101777342	Minerva endocrinology	Minerva Endocrinol (Torino)	Italy	Torino	Edizioni Minerva Medica	2021		Quarterly	2724-6116	2724-6507	2724-6116	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-endocrinologica/archive.php	Y	2724-6116																																										yes
101777280	Minerva gastroenterology	Minerva Gastroenterol (Torino)	Italy	Torino	Minerva Medica	2021		Quarterly	2724-5365	2724-5985	2724-5985	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/gastroenterologica-dietologica/archive.php	Y	2724-5365																																										yes
101777346	Minerva obstetrics and gynecology	Minerva Obstet Gynecol	Italy	Torino	Edizioni Minerva Medica	2021		Bimonthly	2724-6450	2724-606X	2724-606X	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-ginecologica/archive.php	Y	2724-6450																																										yes
101777303	Minerva pediatrics	Minerva Pediatr (Torino)	Italy	Torino	Edizioni Minerva Medica	2021		Bimonthly	2724-5780	2724-5276	2724-5780	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-pediatrica/archive.php	Y	2724-5780																																										yes
101777295	Minerva surgery	Minerva Surg	Italy	Torino	Edizioni Minerva Medica	2021		Bimonthly	2724-5438	2724-5691	2724-5691	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-chirurgica/archive.php	Y	2724-5438																																										yes
101777299	Minerva urology and nephrology	Minerva Urol Nephrol	Italy	Torino	Edizioni Minerva Medica	2021		Bimonthly	2724-6442	2724-6051	2724-6051	eng	Y	2021.0	Y	Y	IM	http://www.minervamedica.it/en/journals/minerva-urologica-nefrologica/archive.php	Y	2724-6442																																										yes
100893959	MMW Fortschritte der Medizin	MMW Fortschr Med	Germany	Berlin	Springer	1999		22 no. a year,	1613-3560	1438-3276	1438-3276	ger	Y	1999.0	Y	Y	IM	http://link.springer.com/journal/15006	Y	1613-3560																																										yes
7802429	MMWR. Morbidity and mortality weekly report	MMWR Morb Mortal Wkly Rep	United States	Atlanta, GA	U.S. Centers for Disease Control	1976		Weekly	1545-861X	0149-2195	0149-2195	eng	N	1981.0	Y	Y	IM	http://www.cdc.gov/mmwr/	Y	1545-861X																																										yes
101124922	MMWR. Recommendations and reports : Morbidity and mortality weekly report. Recommendations and reports	MMWR Recomm Rep	United States	Atlanta, Ga.	U.S. Dept. of Health and Human Services, Public Health Service, Centers for Disease Control, Epidemiology Program Office	1989		Irregular	1545-8601	1057-5987	1057-5987	eng	N	1989.0	Y	Y	IM	http://www.cdc.gov/mmwr/mmwr_rr.html	Y	1545-8601																																										yes
101677337	MMWR supplements	MMWR Suppl	United States	Atlanta, Ga.	Epidemiology Program Office, Centers for Deasease Control and Prevention (CDC), U.S. Department of Health and Human Services	197u			2380-8942	2380-8950	2380-8942	eng	N	1985.0	Y	Y	IM	http://www.cdc.gov/mmwr/mmwr_su/	Y	2380-8942																																										yes
101142015	Morbidity and mortality weekly report. Surveillance summaries (Washington, D.C. : 2002)	MMWR Surveill Summ	United States	Atlanta, GA	Epidemiology Program Office, Centers for Disease Control and Prevention, U.S. Dept. of Health and Human Services	2002		Irregular	1545-8636	1546-0738	1545-8636	eng	Y	2002.0	Y	Y	IM	http://www.cdc.gov/mmwr/mmwr_ss.html	Y	1545-8636																																										yes
0400744	Missouri medicine	Mo Med	United States	Jefferson City Mo	Missouri State Medical Association	1953		Bimonthly,		0026-6620	0026-6620	eng	N	1966.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/3501/	Y	0026-6620																																										yes
101737562	Modern trends in psychiatry	Mod Trends Psychiatry	Switzerland	Basel, Switzerland	S. Karger	2021			2504-124X	2504-0464	2504-0464	eng	Y	2021.0	Y	N	IM		Y	2504-124X																																										yes
9430797	Molecular membrane biology	Mol Membr Biol	England	London	Informa Healthcare	1994		Quarterly	1464-5203	0968-7688	0968-7688	eng	Y	1994.0	Y	Y	IM	https://www.tandfonline.com/loi/imbc20	Y	1464-5203																																										yes
0370161	Monographs in clinical cytology	Monogr Clin Cytol	Switzerland	Basel	Karger	1969		Irregular	1662-3827	0077-0809	0077-0809	eng	N	1961.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/223932	Y	1662-3827																																										yes
0327545	Monographs in oral science	Monogr Oral Sci	Switzerland	Basel, New York	Karger.	1971		Irregular	1662-3843	0077-0892	0077-0892	eng	N	1972.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/223936	Y	1662-3843																																										yes
101548156	MSMR	MSMR	United States	Silver Spring, MD	Armed Forces Health Surveillance Center	1995		Monthly	2152-8217	2158-0111	2152-8217	eng	N	2011.0	Y	Y	IM	http://www.health.mil/Military-Health-Topics/Health-Readiness/Armed-Forces-Health-Surveillance-Branch/Reports-and-Publications/Medical-Surveillance-Monthly-Report	Y	2152-8217																																										yes
101495626	Multimedia manual of cardiothoracic surgery : MMCTS	Multimed Man Cardiothorac Surg	England	Windsor, UK	European Association for Cardio-Thoracic Surgery	2003			1813-9175		1813-9175	eng	N	2013.0	Y	Y	IM	http://mmcts.org/	Y	1813-9175																																										yes
9601799	Mymensingh medical journal : MMJ	Mymensingh Med J	Bangladesh	Mymensingh, Bangladesh	Mymensingh Medical College	1992		Quarterly,	2408-8757	1022-4742	1022-4742	eng	N	2002.0	Y	Y	IM	http://banglajol.info/index.php/MMJ	Y	2408-8757																																										yes
2984805R	North Carolina medical journal	N C Med J	United States	Winston-Salem, NC	Medical Society Of The State Of North Carolina	1940		Bimonthly		0029-2559	0029-2559	eng	N	1965.0	Y	Y	IM		Y	0029-2559																																										yes
0412011	Nagoya journal of medical science	Nagoya J Med Sci	Japan	Nagoya	Nagoya University School Of Medicine	1927		Quarterly	2186-3326	0027-7622	0027-7622	eng	N	1965.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/2678/	Y	2186-3326																																										yes
101266132	Nan fang yi ke da xue xue bao = Journal of Southern Medical University	Nan Fang Yi Ke Da Xue Xue Bao	China	Guangzhou	Nanfang yi ke da xue xue bao bian ji bu	2005		Monthly	2663-0842	1673-4254	1673-4254	chi	Y	2006.0	Y	N	IM		Y	2663-0842																																										yes
101479519	National health statistics reports	Natl Health Stat Report	United States	Hyattsville, Md.	U.S. Dept. of Health and Human Services, Centers for Disease Control and Prevention, National Center for Health Statistics	2008		Irregular	2332-8363	2164-8344	2164-8344	eng	Y	2008.0	Y	Y	H	http://www.cdc.gov/nchs/products/nhsr.htm	Y	2332-8363																																										yes
8809315	The National medical journal of India	Natl Med J India	India	New Delhi	All India Institute Of Medical Sciences	1988		Bimonthly		0970-258X	0970-258X	eng	N	1992.0	Y	Y	IM	http://www.nmji.in/theJournal/the_Journal.htm	Y	0970-258X																																										yes
101469988	National Toxicology Program genetically modified model report	Natl Toxicol Program Genet Modif Model Rep	United States	Research Triangle Park, NC	National Toxicology Program	2005		Irregular	1556-5246	1556-522X	1556-522X	eng	N	2005.0	Y	Y	IM	https://ntp.niehs.nih.gov/publications/reports/index.html?type=Genetically+Modified+Models	Y	1556-5246																																										yes
8500747	National Toxicology Program technical report series	Natl Toxicol Program Tech Rep Ser	United States	Research Triangle Park, NC	Environmental Health Information Service	1982		Irregular		0888-8051	0888-8051	eng	N	2000.0	Y	Y	IM	http://ntp.niehs.nih.gov/go/14366	Y	0888-8051																																										yes
9814753	National vital statistics reports : from the Centers for Disease Control and Prevention, National Center for Health Statistics, National Vital Statistics System	Natl Vital Stat Rep	United States	Hyattsville, Md.	U.S. Dept. of Health and Human Services, Centers for Disease Control and Prevention, National Center for Health Statistics	1998		Monthly	1551-8930	1551-8922	1551-8922	eng	Y	1998.0	Y	Y	IM	https://www.cdc.gov/nchs/products/nvsr.htm	Y	1551-8930																																										yes
101495625	NCHS data brief	NCHS Data Brief	United States	Hyattsville, MD	National Center for Health Statistics	2007		Monthly	1941-4927	1941-4935	1941-4935	eng	N	2007.0	Y	Y	IM	http://cdc.gov/nchs/products/databriefs.htm	Y	1941-4927																																										yes
0400770	Nederlands tijdschrift voor geneeskunde	Ned Tijdschr Geneeskd	Netherlands	Amsterdam	Vereniging NTvG	1957		Weekly	1876-8784	0028-2162	0028-2162	dut	N	1965.0	Y	Y	IM	http://www.ntvg.nl/	Y	1876-8784																																										yes
